Time,Time Code,Country Name,Country Code,Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],Domestic general government health expenditure (% of current health expenditure) [SH.XPD.GHED.CH.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS]
2013,YR2013,IBRD only,IBD,2.81132309087324,53.6489177304475,..,15.3365733466382
2013,YR2013,IDA & IBRD total,IBT,2.68172607083001,52.0719620120215,..,15.1111940738804
2013,YR2013,IDA blend,IDB,0.84077210791288,23.989147333097,..,..
2013,YR2013,IDA only,IDX,1.17353570211163,26.237952955465,6.21903077520212,10.2071761535819
2013,YR2013,IDA total,IDA,0.998844135045973,25.2157565757097,..,10.6801063233453
2013,YR2013,Late-demographic dividend,LTE,3.01805891058464,56.9460600225729,..,16.3431542668182
2013,YR2013,Latin America & Caribbean,LCN,3.81004504919454,52.4550336752992,10.6983555812717,15.5635429290614
2013,YR2013,Latin America & Caribbean (excluding high income),LAC,3.79864256883091,52.2832994126869,10.166676587325,16.0740794061796
2013,YR2013,Latin America & the Caribbean (IDA & IBRD countries),TLA,3.74119410083385,51.7995503438531,10.6940176087132,15.434543237931
2013,YR2013,Least developed countries: UN classification,LDC,1.0130682562609,24.6768816798282,4.60424670706965,11.6693415354692
2013,YR2013,Low & middle income,LMY,2.5762164251878,50.508670051593,..,14.8283886355362
2013,YR2013,Low income,LIC,1.05845319720552,19.7465915599081,..,11.7247333767372
2013,YR2013,Lower middle income,LMC,1.15180605140111,28.9214784998974,4.67585921836683,11.2627570410867
2013,YR2013,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2.47363172053671,55.2036997383049,..,16.7086105230637
2013,YR2013,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2.02139947630767,42.4020467869703,..,15.0330351311111
2013,YR2013,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2.01290736919229,42.5744363869172,..,14.9621380435876
2013,YR2013,Middle income,MIC,2.59575835364934,50.9509925235696,..,14.8682372377553
2013,YR2013,North America,NAC,7.86639656319049,50.953451216741,20.2229475004512,15.5545646680766
2013,YR2013,Not classified,INX,..,..,..,..
2013,YR2013,OECD members,OED,7.32317886826436,62.4788157992121,16.893555524725,17.9950555378139
2013,YR2013,Other small states,OSS,3.87883842449699,63.1569797598337,..,19.6368641015878
2013,YR2013,Pacific island small states,PSS,2.64271838237134,54.8027204562861,8.5672081777262,22.6799767155693
2013,YR2013,Post-demographic dividend,PST,7.56639721811277,62.3556526891934,17.2096886829902,18.2022508481998
2013,YR2013,Pre-demographic dividend,PRE,0.909139085065171,24.3010283236932,..,..
2013,YR2013,Small states,SST,3.41274442213147,59.201799788348,..,18.8685332586987
2013,YR2013,South Asia,SAS,0.869870198173074,23.7053160882912,3.49446642559121,9.85377670004775
2013,YR2013,South Asia (IDA & IBRD),TSA,0.869870198173074,23.7053160882912,3.49446642559121,9.85377670004775
2013,YR2013,Sub-Saharan Africa,SSF,1.74414854241265,35.1714972026095,..,15.6835630215264
2013,YR2013,Sub-Saharan Africa (excluding high income),SSA,1.76071262011012,35.3276627575863,..,16.0142477538613
2013,YR2013,Sub-Saharan Africa (IDA & IBRD countries),TSS,1.74414854241265,35.1714972026095,..,15.6835630215264
2013,YR2013,Upper middle income,UMC,2.93787960093444,54.8590609565457,..,15.6007376386058
2013,YR2013,World,WLD,5.63552410284691,60.3715480770972,..,17.0424795219349
2014,YR2014,Afghanistan,AFG,0.47265697,4.96025801,1.86067402,..
2014,YR2014,Albania,ALB,2.5936265,40.30805969,8.17427826,12.2746384670784
2014,YR2014,Algeria,DZA,4.21865416,70.13730621,11.41803741,18.9932826125176
2014,YR2014,American Samoa,ASM,..,..,..,..
2014,YR2014,Andorra,AND,4.8130722,71.04855347,21.67168999,..
2014,YR2014,Angola,AGO,1.31816018,54.15326309,3.61568022,17.9756586545567
2014,YR2014,Antigua and Barbuda,ATG,3.47427654,59.15979004,15.10593987,..
2014,YR2014,Argentina,ARG,6.3273077,65.42355347,16.28527832,16.9498757371062
2014,YR2014,Armenia,ARM,1.50548005,14.79110622,6.27526045,12.0858534859076
2014,YR2014,Aruba,ABW,..,..,..,24.8237406320455
2014,YR2014,Australia,AUS,6.88869238,70.11461639,17.64245605,18.7777654809849
2014,YR2014,Austria,AUT,7.51863861,72.51708984,14.34008408,19.9847608163281
2014,YR2014,Azerbaijan,AZE,1.13015568,31.5067234,3.10700679,10.8858730371216
2014,YR2014,"Bahamas, The",BHS,2.53035784,44.95012283,14.2129097,11.1355495506818
2014,YR2014,Bahrain,BHR,2.86725354,64.98168182,10.09125328,15.4830749544723
2014,YR2014,Bangladesh,BGD,0.4220427,18.51753426,3.59245324,5.33752075651661
2014,YR2014,Barbados,BRB,3.28326321,47.12921143,9.90992641,..
2014,YR2014,Belarus,BLR,3.37288022,62.60076523,8.68483829,13.7542695534472
2014,YR2014,Belgium,BEL,8.07367229,76.10592651,14.52102089,24.1169029008666
2014,YR2014,Belize,BLZ,3.05423808,62.37166977,12.23422432,16.2516076230562
2014,YR2014,Benin,BEN,0.57532531,21.37865829,4.04459238,10.1801970840633
2014,YR2014,Bermuda,BMU,..,..,..,12.8349164357651
2014,YR2014,Bhutan,BTN,2.26555896,69.01010132,7.77876854,18.1267964157003
2014,YR2014,Bolivia,BOL,3.69240737,62.62419128,8.53603649,14.7070466402409
2014,YR2014,Bosnia and Herzegovina,BIH,6.67786932,70.36660767,14.43189335,22.8610441376188
2014,YR2014,Botswana,BWA,3.99039125,67.85910797,10.95858192,29.2537913997764
2014,YR2014,Brazil,BRA,3.69886327,44.05274582,8.37448597,19.1535387102127
2014,YR2014,British Virgin Islands,VGB,..,..,..,..
2014,YR2014,Brunei Darussalam,BRN,1.77395678,92.66539764,5.20392704,21.4176335429709
2014,YR2014,Bulgaria,BGR,4.47450733,58.23860168,10.36410141,16.833076863621
2014,YR2014,Burkina Faso,BFA,1.62685239,32.53527451,7.77367115,15.474778613438
2014,YR2014,Burundi,BDI,2.78679872,38.64748383,9.79248333,25.9000061887709
2014,YR2014,Cabo Verde,CPV,2.77216268,57.13072205,9.98307133,19.7924331719005
2014,YR2014,Cambodia,KHM,0.93947613,18.49970436,5.70839739,5.64093045299287
2014,YR2014,Cameroon,CMR,0.58977377,13.58459854,2.9397316,12.058933037832
2014,YR2014,Canada,CAN,7.28258133,70.80599213,18.97963524,20.266560128167
2014,YR2014,Cayman Islands,CYM,..,..,..,..
2014,YR2014,Central African Republic,CAF,0.71106249,15.57443905,3.94678593,15.5309338184523
2014,YR2014,Chad,TCD,0.9376123,28.53781509,5.54861546,8.71275886033188
2014,YR2014,Channel Islands,CHI,..,..,..,..
2014,YR2014,Chile,CHL,3.74321032,47.73588562,15.69308376,13.2263259780646
2014,YR2014,China,CHN,2.79103708,58.4154892,9.66088581,15.8783188765672
2014,YR2014,Colombia,COL,5.05892658,70.40434265,16.18276405,14.2437505161207
2014,YR2014,Comoros,COM,0.55491424,10.59300518,3.81965494,10.2752326943949
2014,YR2014,"Congo, Dem. Rep.",COD,0.51571059,13.8438139,3.98679423,8.32176727716563
2014,YR2014,"Congo, Rep.",COG,0.94694966,47.99256516,1.9499675,16.7341898264262
2014,YR2014,Costa Rica,CRI,5.44291878,71.02149963,29.58094978,17.0113032502945
2014,YR2014,Cote d'Ivoire,CIV,0.77760309,20.84157753,5.11125422,..
2014,YR2014,Croatia,HRV,5.52949953,84.03981781,11.39274597,23.091795072956
2014,YR2014,Cuba,CUB,10.95755768,90.25088501,18.02447128,32.4067243519089
2014,YR2014,Curacao,CUW,..,..,..,15.656446364665
2014,YR2014,Cyprus,CYP,2.94708562,42.51802826,5.98328972,17.0727810804208
2014,YR2014,Czechia,CZE,6.37729502,83.96590424,14.96242809,19.1899663567148
2014,YR2014,Denmark,DNK,8.70544338,84.44359589,15.76567173,25.7974203785069
2014,YR2014,Djibouti,DJI,1.76028001,59.48296738,6.07299089,19.0422496667967
2014,YR2014,Dominica,DMA,3.21116447,61.03231049,9.61979961,..
2014,YR2014,Dominican Republic,DOM,2.46088839,51.29445648,14.47596073,10.4971698369669
2014,YR2014,Ecuador,ECU,4.15685654,61.43726349,9.03727245,14.7396467646102
2014,YR2014,"Egypt, Arab Rep.",EGY,1.41039252,29.54225349,4.16148472,11.849765258216
2014,YR2014,El Salvador,SLV,4.68769121,54.51475143,16.9780407,15.9541672881589
2014,YR2014,Equatorial Guinea,GNQ,0.47094294,26.84940338,1.49042463,15.9663871801715
2014,YR2014,Eritrea,ERI,0.51250237,13.09300137,2.37287188,..
2014,YR2014,Estonia,EST,4.74082613,74.51786041,12.55367756,18.4390132763221
2014,YR2014,Eswatini,SWZ,2.73972297,37.75821304,8.53680229,19.7338730434494
2014,YR2014,Ethiopia,ETH,0.71479559,17.72078896,4.08834219,9.24959184376664
2014,YR2014,Faroe Islands,FRO,..,..,..,28.8624746251865
2014,YR2014,Fiji,FJI,2.0661068,61.334198,7.10427618,19.9996227786868
2014,YR2014,Finland,FIN,7.78149414,79.55601501,13.58576775,24.6314153166064
2014,YR2014,France,FRA,8.09614086,70.24649811,14.15071583,24.081442589149
2014,YR2014,French Polynesia,PYF,..,..,..,31.3869550976386
2014,YR2014,Gabon,GAB,1.51668847,59.88135529,6.38458252,14.8494691273466
2014,YR2014,"Gambia, The",GMB,1.09228694,35.78516769,5.75401974,8.83679840265619
2014,YR2014,Georgia,GEO,2.14047027,27.60162544,7.77956009,15.0157404955551
2014,YR2014,Germany,DEU,8.49219322,77.02052307,19.16842651,19.2101287363869
2014,YR2014,Ghana,GHA,1.40883136,35.07660675,6.71953726,8.26779337958511
2014,YR2014,Gibraltar,GIB,..,..,..,..
2014,YR2014,Greece,GRC,4.48809004,56.87366104,8.84689617,20.7227080595732
2014,YR2014,Greenland,GRL,..,..,..,45.8403861826845
2014,YR2014,Grenada,GRD,2.09314442,43.84893417,7.29635763,..
2014,YR2014,Guam,GUM,..,..,..,..
2014,YR2014,Guatemala,GTM,2.23796296,38.00521469,16.46030045,11.255385017847
2014,YR2014,Guinea,GIN,0.61152339,12.7720232,3.02618742,17.7931457653875
2014,YR2014,Guinea-Bissau,GNB,0.59649962,5.98356056,2.59810638,17.420044053081
2014,YR2014,Guyana,GUY,2.17510056,55.0999527,9.41685009,..
2014,YR2014,Haiti,HTI,0.4683435,10.36076069,3.20148706,7.66400253789781
2014,YR2014,Honduras,HND,3.19305706,40.34410095,11.55319595,15.3323115474268
2014,YR2014,"Hong Kong SAR, China",HKG,..,..,..,9.47856310052411
2014,YR2014,Hungary,HUN,4.70165157,66.72171021,9.39469337,19.9810520498971
2014,YR2014,Iceland,ISL,6.68532133,80.63890076,14.58802509,24.1239060164934
2014,YR2014,India,IND,0.85653549,23.66404152,3.25070548,10.4408568081213
2014,YR2014,Indonesia,IDN,0.99270725,33.48835373,5.40550184,9.4250257185865
2014,YR2014,"Iran, Islamic Rep.",IRN,3.19974685,50.37070847,22.59905243,12.8201259776576
2014,YR2014,Iraq,IRQ,1.03747606,37.21397781,2.36959839,18.0026366207318
2014,YR2014,Ireland,IRL,6.76029348,71.20056152,18.02405739,15.9698382433587
2014,YR2014,Isle of Man,IMN,..,..,..,..
2014,YR2014,Israel,ISR,4.44787502,63.13245392,11.39859104,21.9318746180128
2014,YR2014,Italy,ITA,6.68862152,75.42493439,13.1522131,19.437905453041
2014,YR2014,Jamaica,JAM,3.06121469,59.26103973,11.25196075,14.5182933037941
2014,YR2014,Japan,JPN,9.02501678,84.11785889,22.57162476,19.9261773555302
2014,YR2014,Jordan,JOR,4.64796257,64.4750824,13.06403065,18.2212045749756
2014,YR2014,Kazakhstan,KAZ,2.13331342,71.71561432,10.03429031,10.6896762840233
2014,YR2014,Kenya,KEN,1.83768213,37.40696716,7.8450079,11.7424945888753
2014,YR2014,Kiribati,KIR,7.37837839,82.50756836,7.28000021,63.9068226343696
2014,YR2014,"Korea, Dem. People's Rep.",PRK,..,..,..,..
2014,YR2014,"Korea, Rep.",KOR,3.5710175,54.91963959,11.73864269,15.2252223373693
2014,YR2014,Kosovo,XKX,..,..,..,13.5871191030395
2014,YR2014,Kuwait,KWT,2.466609,84.58882904,5.49223089,17.7554132669606
2014,YR2014,Kyrgyz Republic,KGZ,2.74904537,37.36301804,7.13890553,17.4733337659161
2014,YR2014,Lao PDR,LAO,0.68373317,29.7475071,2.7363534,15.1805486591378
2014,YR2014,Latvia,LVA,3.26013923,59.67239761,8.36928844,18.4883353835292
2014,YR2014,Lebanon,LBN,3.57177019,47.48551178,12.38764,12.7459654094194
2014,YR2014,Lesotho,LSO,5.8080492,58.08483505,11.59240246,38.8381215630779
2014,YR2014,Liberia,LBR,0.82358247,9.3985796,2.46118927,..
2014,YR2014,Libya,LBY,3.42913532,66.22792816,5.71347761,42.6473992715138
2014,YR2014,Liechtenstein,LIE,..,..,..,..
2014,YR2014,Lithuania,LTU,4.12314367,66.57397461,11.86656666,16.691874395721
2014,YR2014,Luxembourg,LUX,4.40729094,84.26283264,10.8537426,16.0514535620466
2014,YR2014,"Macao SAR, China",MAC,..,..,..,7.09803063058132
2014,YR2014,Madagascar,MDG,1.74814212,39.17490768,13.92414951,15.8000024612157
2014,YR2014,Malawi,MWI,1.56810546,22.73353958,8.58090496,..
2014,YR2014,Malaysia,MYS,2.03088164,54.73529434,7.82402515,13.3287480692634
2014,YR2014,Maldives,MDV,4.904356,61.97496414,16.8629303,18.7912983557095
2014,YR2014,Mali,MLI,0.89173758,19.89782524,4.45473289,14.2339850142266
2014,YR2014,Malta,MLT,5.59774208,61.61485672,13.90276718,17.8589484361502
2014,YR2014,Marshall Islands,MHL,5.06494617,41.82448959,10.18494606,53.0808064516129
2014,YR2014,Mauritania,MRT,1.25234473,36.1193161,5.24069929,13.6335849710832
2014,YR2014,Mauritius,MUS,2.42503381,45.07291031,10.52838707,14.3446625586048
2014,YR2014,Mexico,MEX,2.78812504,52.08169937,10.34577084,11.7538929130766
2014,YR2014,"Micronesia, Fed. Sts.",FSM,2.0329361,17.06872368,3.68983793,..
2014,YR2014,Moldova,MDA,4.25988245,49.34556198,12.75728226,13.9079312251112
2014,YR2014,Monaco,MCO,3.59716344,81.00167847,17.63056183,..
2014,YR2014,Mongolia,MNG,2.40595388,57.14994431,7.48502493,13.0170100980658
2014,YR2014,Montenegro,MNE,4.85656452,60.70047379,10.98364925,19.3727620229722
2014,YR2014,Morocco,MAR,2.09785223,38.73244095,6.83858538,19.1051211538423
2014,YR2014,Mozambique,MOZ,1.71540534,27.48989487,4.31728172,26.0847751395686
2014,YR2014,Myanmar,MMR,1.06255651,24.1849556,4.46881723,..
2014,YR2014,Namibia,NAM,3.883605,46.1844101,9.29264355,27.7268888440133
2014,YR2014,Nauru,NRU,6.16783905,73.54259491,10.09282684,..
2014,YR2014,Nepal,NPL,0.87364674,17.2130394,5.26823664,8.00114144403982
2014,YR2014,Netherlands,NLD,7.16778851,67.83157349,15.55338001,25.4138134792751
2014,YR2014,New Caledonia,NCL,..,..,..,23.4297617988349
2014,YR2014,New Zealand,NZL,7.2801528,77.43386841,19.46041298,18.7562006775977
2014,YR2014,Nicaragua,NIC,4.15811014,52.12518311,16.91161156,14.2795824550978
2014,YR2014,Niger,NER,1.27712584,28.67515373,5.40269423,17.9391046614083
2014,YR2014,Nigeria,NGA,0.44593188,13.3177433,3.33638,..
2014,YR2014,North Macedonia,MKD,4.01871777,63.89248657,12.67158699,17.1123379786252
2014,YR2014,Northern Mariana Islands,MNP,..,..,..,..
2014,YR2014,Norway,NOR,7.91735411,85.28894043,17.23254013,21.7227596135843
2014,YR2014,Oman,OMN,2.82171035,89.93782043,6.81304836,21.6155857564501
2014,YR2014,Pakistan,PAK,0.60481298,24.29952621,3.34264088,10.0273769947252
2014,YR2014,Palau,PLW,4.55899763,42.73696899,11.44401455,36.0754493505212
2014,YR2014,Panama,PAN,4.23567915,61.2506485,18.86981583,9.61762053224194
2014,YR2014,Papua New Guinea,PNG,2.02066565,61.77156067,7.47008181,..
2014,YR2014,Paraguay,PRY,3.16169024,47.70785522,17.92904282,11.5488457611573
2014,YR2014,Peru,PER,2.95193696,59.86446381,13.09590244,12.4020903759554
2014,YR2014,Philippines,PHL,1.26327145,34.11355209,7.50540447,10.5611726821726
2014,YR2014,Poland,POL,4.49461651,69.93572235,10.47513771,18.2380268801328
2014,YR2014,Portugal,PRT,5.76832533,61.74032974,11.14972019,18.3843383966832
2014,YR2014,Puerto Rico (US),PRI,..,..,..,10.769206741516
2014,YR2014,Qatar,QAT,2.10174274,86.74364471,6.50387287,15.4671530356713
2014,YR2014,Romania,ROU,3.9661262,78.88207245,11.19048691,14.1783362360873
2014,YR2014,Russian Federation,RUS,3.20183849,61.7865448,9.16428947,18.0273313931418
2014,YR2014,Rwanda,RWA,2.19319296,31.39988899,7.98190641,14.2814464949749
2014,YR2014,Samoa,WSM,4.54146767,72.57126617,12.84665871,15.8878182440943
2014,YR2014,San Marino,SMR,7.30673313,88.02320099,30.79091644,..
2014,YR2014,Sao Tome and Principe,STP,2.79643965,35.33302307,7.77581406,..
2014,YR2014,Saudi Arabia,SAU,3.68119764,71.36855316,9.27807522,25.5951913122192
2014,YR2014,Senegal,SEN,1.080037,24.60432434,4.67551136,14.7346215191571
2014,YR2014,Serbia,SRB,5.38649607,58.25764465,12.02126503,19.8535654361421
2014,YR2014,Seychelles,SYC,3.18385339,66.85621643,9.73483181,21.9007338679485
2014,YR2014,Sierra Leone,SLE,1.33745706,6.7925539,7.57988453,5.09056223969131
2014,YR2014,Singapore,SGP,1.74364483,45.03998947,13.65520763,9.6310320219758
2014,YR2014,Sint Maarten (Dutch part),SXM,..,..,..,..
2014,YR2014,Slovak Republic,SVK,5.46146154,79.33296204,12.62564278,18.3081999887673
2014,YR2014,Slovenia,SVN,5.99596119,70.52433014,11.79327965,19.0721509937972
2014,YR2014,Solomon Islands,SLB,2.9565556,60.45430374,8.34682465,30.5188674456616
2014,YR2014,"Somalia, Fed. Rep.",SOM,0.08973435,3.30438614,3.88025784,5.57031501984449
2014,YR2014,South Africa,ZAF,4.3735652,55.56298065,14.9161272,19.3140625940978
2014,YR2014,South Sudan,SSD,..,..,..,..
2014,YR2014,Spain,ESP,6.3852725,70.27007294,14.08523941,19.5517778062253
2014,YR2014,Sri Lanka,LKA,1.55114651,44.72919846,9.03347492,..
2014,YR2014,St. Kitts and Nevis,KNA,1.94377291,40.918293,6.94898796,..
2014,YR2014,St. Lucia,LCA,1.91423607,41.40476608,8.1174612,..
2014,YR2014,St. Martin (French part),MAF,..,..,..,..
2014,YR2014,St. Vincent and the Grenadines,VCT,2.53281069,60.64696503,8.32666492,..
2014,YR2014,Sudan,SDN,1.43453598,25.27283669,10.61807156,6.08247265963609
2014,YR2014,Suriname,SUR,1.87637579,41.50100327,6.89829826,..
2014,YR2014,Sweden,SWE,9.19936943,84.02825928,18.14381027,26.2754867127366
2014,YR2014,Switzerland,CHE,3.61607409,33.79611588,10.87016106,11.4816364557243
2014,YR2014,Syrian Arab Republic,SYR,1.98435199,49.38505173,7.40168428,19.6239364160388
2014,YR2014,Tajikistan,TJK,2.07762313,31.16981316,7.56245518,14.0398407791244
2014,YR2014,Tanzania,TZA,1.19945395,29.87491035,6.93784666,9.86779141018669
2014,YR2014,Thailand,THA,2.78856063,75.68395233,12.66283321,16.9163611055347
2014,YR2014,Timor-Leste,TLS,4.1271596,54.27038574,3.71855545,65.666182072809
2014,YR2014,Togo,TGO,0.99828738,20.35354614,4.55810213,12.0641263503212
2014,YR2014,Tonga,TON,2.8900826,56.50414276,9.17687607,20.1340703163475
2014,YR2014,Trinidad and Tobago,TTO,2.43170905,50.27154541,7.47479582,..
2014,YR2014,Tunisia,TUN,3.7496531,58.13360596,13.54343796,17.3282152950605
2014,YR2014,Turkiye,TUR,3.35657501,77.60512543,10.22958183,14.0199797535656
2014,YR2014,Turkmenistan,TKM,1.14786649,26.96157074,8.71374321,6.58395408081004
2014,YR2014,Turks and Caicos Islands,TCA,..,..,..,..
2014,YR2014,Tuvalu,TUV,12.08134651,80.87704468,12.67068005,..
2014,YR2014,Uganda,UGA,0.95077145,17.81628418,7.00898075,7.42890180380585
2014,YR2014,Ukraine,UKR,3.45616627,48.03525543,7.71915102,18.6657760497569
2014,YR2014,United Arab Emirates,ARE,2.50834441,70.97638702,7.77782202,10.6423158320926
2014,YR2014,United Kingdom,GBR,7.93892813,80.16641998,18.42700768,19.8662130861835
2014,YR2014,United States,USA,8.22489262,50.78931427,21.47761154,14.5516578754664
2014,YR2014,Uruguay,URY,5.47611523,68.12014008,18.82110596,13.6963930072559
2014,YR2014,Uzbekistan,UZB,2.31306577,52.20277786,9.30243683,13.2451945912566
2014,YR2014,Vanuatu,VUT,0.5876475,16.11455154,2.51647544,13.8910340052725
2014,YR2014,"Venezuela, RB",VEN,..,..,..,14.603353775764
2014,YR2014,Viet Nam,VNM,2.07598686,44.25667953,9.12324142,10.3174617549851
2014,YR2014,Virgin Islands (U.S.),VIR,..,..,..,29.3969144460028
2014,YR2014,West Bank and Gaza,PSE,3.15190101,31.77269745,9.71858978,25.1842426928383
2014,YR2014,"Yemen, Rep.",YEM,0.78348452,16.18166351,2.82031083,11.9817330972498
2014,YR2014,Zambia,ZMB,1.89382219,49.45684052,7.78466225,14.5238685926023
2014,YR2014,Zimbabwe,ZWE,2.73114586,33.5840416,13.35706425,19.5598677296147
2014,YR2014,Africa Eastern and Southern,AFE,2.66359181925031,45.4195817186375,11.0694238340184,16.0074302007076
2014,YR2014,Africa Western and Central,AFW,0.649408962799685,18.0608547143215,..,..
2014,YR2014,Arab World,ARB,2.7310033509854,60.4079264936464,..,18.4858551827351
2014,YR2014,Caribbean small states,CSS,2.48362005027097,48.8239076322003,..,..
2014,YR2014,Central Europe and the Baltics,CEB,4.8389596051618,73.3823739606205,11.3350144310024,18.1234534323237
2014,YR2014,Early-demographic dividend,EAR,2.50554441808234,50.7569489689427,9.41035365560512,13.8149325568296
2014,YR2014,East Asia & Pacific,EAS,4.45556035417684,68.5744070430915,..,16.3114271638475
2014,YR2014,East Asia & Pacific (excluding high income),EAP,2.58422049244025,56.6783208262367,..,15.1576947001765
2014,YR2014,East Asia & Pacific (IDA & IBRD countries),TEA,2.58428470743733,56.6779307750945,..,15.1581369101669
2014,YR2014,Euro area,EMU,7.50190154059644,73.1552822777915,14.9042131271554,20.9600296759542
2014,YR2014,Europe & Central Asia,ECS,6.68317153323214,72.6150517314251,14.653863108864,19.8386244008288
2014,YR2014,Europe & Central Asia (excluding high income),ECA,3.07264603733989,64.4190276041872,9.65078703776001,13.8722847099801
2014,YR2014,Europe & Central Asia (IDA & IBRD countries),TEC,3.38322158810951,64.849235633029,9.68939394765574,16.3892157506371
2014,YR2014,European Union,EUU,7.39175813945111,73.8527635614899,14.7755679745782,21.0361792304451
2014,YR2014,Fragile and conflict affected situations,FCS,1.23720238693888,28.7834041135321,..,..
2014,YR2014,Heavily indebted poor countries (HIPC),HPC,1.30410560910124,26.7181804429598,6.39039565673632,11.2863097246375
2014,YR2014,High income,HIC,7.29166865250466,62.9143964558747,17.1626207827715,17.8978187673818
2014,YR2014,IBRD only,IBD,2.87581967987696,54.4889212058797,..,15.2944153209558
2014,YR2014,IDA & IBRD total,IBT,2.73474499523945,52.819846561788,..,15.0418382230271
2014,YR2014,IDA blend,IDB,0.831250329890619,24.1201674827467,..,..
2014,YR2014,IDA only,IDX,1.15982970737751,26.2441628061168,6.41300193648448,10.2056205492614
2014,YR2014,IDA total,IDA,0.986181093038583,25.2654877044635,..,10.5641504187955
2014,YR2014,Late-demographic dividend,LTE,3.09886326118415,57.4488866498111,..,16.2554361819816
2014,YR2014,Latin America & Caribbean,LCN,3.88143986590024,52.322297972201,11.0409701401767,15.8249718462413
2014,YR2014,Latin America & Caribbean (excluding high income),LAC,3.8645692102212,52.1160241028913,10.5494560037497,16.2244817569544
2014,YR2014,Latin America & the Caribbean (IDA & IBRD countries),TLA,3.78547233890696,51.4712563828691,11.0371704881021,15.6927656501776
2014,YR2014,Least developed countries: UN classification,LDC,0.9939836675757,24.5430831849319,4.77631835320601,11.073444294548
2014,YR2014,Low & middle income,LMY,2.64731114752975,51.6169766343032,..,14.8191388866739
2014,YR2014,Low income,LIC,1.14706662694589,21.2175861164314,..,11.8584640344455
2014,YR2014,Lower middle income,LMC,1.15198873612507,29.7288985770107,4.87674216315765,11.1398147995291
2014,YR2014,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2.79688994351654,57.9971194198539,..,17.7020517180569
2014,YR2014,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2.30847423170072,45.6994306899443,..,15.3578422060234
2014,YR2014,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2.30228296460231,45.8988142095791,..,15.2851682736283
2014,YR2014,Middle income,MIC,2.66709979624882,52.0602789807775,..,14.8576218413703
2014,YR2014,North America,NAC,8.13724513238575,52.0170991424023,21.3046438834861,15.0824772705517
2014,YR2014,Not classified,INX,..,..,..,..
2014,YR2014,OECD members,OED,7.45855698518746,62.8142989520932,17.3967122510295,17.7547186091357
2014,YR2014,Other small states,OSS,3.96267548087245,62.7226192397045,10.9408167657411,19.4762360502496
2014,YR2014,Pacific island small states,PSS,2.64643149870161,54.9142151387903,7.93458752129113,23.1752352340738
2014,YR2014,Post-demographic dividend,PST,7.72778083143482,62.7466784931279,17.7788205516636,17.9388850154257
2014,YR2014,Pre-demographic dividend,PRE,0.877944369024929,23.918809221956,..,..
2014,YR2014,Small states,SST,3.45056227582869,58.7613938658156,10.2617923673395,18.7629597446095
2014,YR2014,South Asia,SAS,0.856753303622437,24.1768131816604,3.53078413311286,10.0013693932408
2014,YR2014,South Asia (IDA & IBRD),TSA,0.856753303622437,24.1768131816604,3.53078413311286,10.0013693932408
2014,YR2014,Sub-Saharan Africa,SSF,1.6879646237701,35.5889811056187,..,14.9179461182421
2014,YR2014,Sub-Saharan Africa (excluding high income),SSA,1.71673161973643,36.0143392307968,..,15.2099894637218
2014,YR2014,Sub-Saharan Africa (IDA & IBRD countries),TSS,1.6879646237701,35.5889811056187,..,14.9179461182421
2014,YR2014,Upper middle income,UMC,3.04032187928053,56.0246596223875,..,15.6587505108997
2014,YR2014,World,WLD,5.7418580121958,60.8523807964189,..,16.8836570539935
2015,YR2015,Afghanistan,AFG,0.52267277,5.1722393,2.01440597,..
2015,YR2015,Albania,ALB,2.70778155,41.88941574,8.80356598,11.6995817212428
2015,YR2015,Algeria,DZA,4.33925533,68.50351715,10.60481071,20.5244656437501
2015,YR2015,American Samoa,ASM,..,..,..,..
2015,YR2015,Andorra,AND,4.97208548,71.92554474,15.75210571,..
2015,YR2015,Angola,AGO,1.23424065,47.36523056,4.56262541,16.4328328348133
2015,YR2015,Antigua and Barbuda,ATG,3.15658259,59.78766251,11.81753826,..
2015,YR2015,Argentina,ARG,6.82437325,66.71373749,16.49740791,18.098379759087
2015,YR2015,Armenia,ARM,1.61020839,15.91488075,6.11530304,13.1115978061212
2015,YR2015,Aruba,ABW,..,..,..,23.2556955609808
2015,YR2015,Australia,AUS,7.22618771,71.02828217,18.31171608,19.1888755144951
2015,YR2015,Austria,AUT,7.51185322,72.45600891,14.69124889,19.8879548545364
2015,YR2015,Azerbaijan,AZE,1.30528009,30.06647682,3.37282634,12.4082383229128
2015,YR2015,"Bahamas, The",BHS,2.32589483,44.35180664,12.83696079,11.3680137865784
2015,YR2015,Bahrain,BHR,3.23580289,65.0187912,8.8659935,16.8844595527265
2015,YR2015,Bangladesh,BGD,0.38844827,17.09586334,3.37688875,5.40424038147983
